Timestamp	Demanda kw
29/02/2016  11:55:00 p.m.	12.61
01/03/2016  12:00:00 a.m.	13.77
01/03/2016  12:05:00 a.m.	14.41
01/03/2016  12:10:00 a.m.	15.44
01/03/2016  12:15:00 a.m.	14.18
01/03/2016  12:20:00 a.m.	13.75
01/03/2016  12:25:00 a.m.	13.74
01/03/2016  12:30:00 a.m.	13.98
01/03/2016  12:35:00 a.m.	14.61
01/03/2016  12:40:00 a.m.	14.6
01/03/2016  12:45:00 a.m.	14.61
01/03/2016  12:50:00 a.m.	15.63
01/03/2016  12:55:00 a.m.	13.13
01/03/2016  01:00:00 a.m.	12.4
01/03/2016  01:05:00 a.m.	12.24
01/03/2016  01:10:00 a.m.	12.21
01/03/2016  01:15:00 a.m.	13.44
01/03/2016  01:20:00 a.m.	13.12
01/03/2016  01:25:00 a.m.	12.28
01/03/2016  01:30:00 a.m.	13.02
01/03/2016  01:35:00 a.m.	12.09
01/03/2016  01:40:00 a.m.	13.85
01/03/2016  01:45:00 a.m.	14.8
01/03/2016  01:50:00 a.m.	16.37
01/03/2016  01:55:00 a.m.	13.27
01/03/2016  02:00:00 a.m.	12.91
01/03/2016  02:05:00 a.m.	13.39
01/03/2016  02:10:00 a.m.	14.61
01/03/2016  02:15:00 a.m.	15.12
01/03/2016  02:20:00 a.m.	13.9
01/03/2016  02:25:00 a.m.	13.24
01/03/2016  02:30:00 a.m.	11.39
01/03/2016  02:35:00 a.m.	11.8
01/03/2016  02:40:00 a.m.	12.23
01/03/2016  02:45:00 a.m.	11.91
01/03/2016  02:50:00 a.m.	14.12
01/03/2016  02:55:00 a.m.	14.86
01/03/2016  03:00:00 a.m.	14.21
01/03/2016  03:05:00 a.m.	13.74
01/03/2016  03:10:00 a.m.	13.66
01/03/2016  03:15:00 a.m.	11.4
01/03/2016  03:20:00 a.m.	11.87
01/03/2016  03:25:00 a.m.	14.52
01/03/2016  03:30:00 a.m.	14.01
01/03/2016  03:35:00 a.m.	13.13
01/03/2016  03:40:00 a.m.	13.88
01/03/2016  03:45:00 a.m.	13.13
01/03/2016  03:50:00 a.m.	14.29
01/03/2016  03:55:00 a.m.	14.05
01/03/2016  04:00:00 a.m.	14.81
01/03/2016  04:05:00 a.m.	12.03
01/03/2016  04:10:00 a.m.	11.67
01/03/2016  04:15:00 a.m.	13.8
01/03/2016  04:20:00 a.m.	13.27
01/03/2016  04:25:00 a.m.	12.65
01/03/2016  04:30:00 a.m.	13.01
01/03/2016  04:35:00 a.m.	11.86
01/03/2016  04:40:00 a.m.	10.84
01/03/2016  04:45:00 a.m.	10.77
01/03/2016  04:50:00 a.m.	11.53
01/03/2016  04:55:00 a.m.	15.54
01/03/2016  05:00:00 a.m.	13.63
01/03/2016  05:05:00 a.m.	14.51
01/03/2016  05:10:00 a.m.	12.78
01/03/2016  05:15:00 a.m.	13.32
01/03/2016  05:20:00 a.m.	13.05
01/03/2016  05:25:00 a.m.	15.42
01/03/2016  05:30:00 a.m.	14.94
01/03/2016  05:35:00 a.m.	12.12
01/03/2016  05:40:00 a.m.	13.91
01/03/2016  05:45:00 a.m.	11.6
01/03/2016  05:50:00 a.m.	12.44
01/03/2016  05:55:00 a.m.	12.89
01/03/2016  06:00:00 a.m.	13.93
01/03/2016  06:05:00 a.m.	11.66
01/03/2016  06:10:00 a.m.	11.11
01/03/2016  06:15:00 a.m.	11.39
01/03/2016  06:20:00 a.m.	11.86
01/03/2016  06:25:00 a.m.	12.62
01/03/2016  06:30:00 a.m.	11.47
01/03/2016  06:35:00 a.m.	10.91
01/03/2016  06:40:00 a.m.	12.48
01/03/2016  06:45:00 a.m.	14.55708
01/03/2016  06:50:00 a.m.	15.20164
01/03/2016  06:55:00 a.m.	15.25449
01/03/2016  07:00:00 a.m.	13.05778
01/03/2016  07:05:00 a.m.	12.4884
01/03/2016  07:10:00 a.m.	13.84762
01/03/2016  07:15:00 a.m.	15.21702
01/03/2016  07:20:00 a.m.	16.61558
01/03/2016  07:25:00 a.m.	14.96933
01/03/2016  07:30:00 a.m.	14.35248
01/03/2016  07:35:00 a.m.	12.9245
01/03/2016  07:40:00 a.m.	12.2542
01/03/2016  07:45:00 a.m.	12.24444
01/03/2016  07:50:00 a.m.	12.33523
01/03/2016  07:55:00 a.m.	12.78714
01/03/2016  08:00:00 a.m.	14.74419
01/03/2016  08:05:00 a.m.	14.29564
01/03/2016  08:10:00 a.m.	14.5446
01/03/2016  08:15:00 a.m.	18.32834
01/03/2016  08:20:00 a.m.	16.97899
01/03/2016  08:25:00 a.m.	15.4377
01/03/2016  08:30:00 a.m.	17.0803
01/03/2016  08:35:00 a.m.	13.84341
01/03/2016  08:40:00 a.m.	13.56242
01/03/2016  08:45:00 a.m.	11.67995
01/03/2016  08:50:00 a.m.	11.63317
01/03/2016  08:55:00 a.m.	11.64824
01/03/2016  09:00:00 a.m.	12.06573
01/03/2016  09:05:00 a.m.	13.07664
01/03/2016  09:10:00 a.m.	12.141
01/03/2016  09:15:00 a.m.	12.32074
01/03/2016  09:20:00 a.m.	14.02767
01/03/2016  09:25:00 a.m.	13.19542
01/03/2016  09:30:00 a.m.	11.90406
01/03/2016  09:35:00 a.m.	10.43226
01/03/2016  09:40:00 a.m.	12.57432
01/03/2016  09:45:00 a.m.	12.85172
01/03/2016  09:50:00 a.m.	14.20058
01/03/2016  09:55:00 a.m.	13.59208
01/03/2016  10:00:00 a.m.	12.53281
01/03/2016  10:05:00 a.m.	13.13584
01/03/2016  10:10:00 a.m.	14.84865
01/03/2016  10:15:00 a.m.	14.82037
01/03/2016  10:20:00 a.m.	14.9122
01/03/2016  10:25:00 a.m.	15.31934
01/03/2016  10:30:00 a.m.	15.64127
01/03/2016  10:35:00 a.m.	15.11685
01/03/2016  10:40:00 a.m.	14.40166
01/03/2016  10:45:00 a.m.	13.81355
01/03/2016  10:50:00 a.m.	14.10708
01/03/2016  10:55:00 a.m.	16.5503
01/03/2016  11:00:00 a.m.	15.73973
01/03/2016  11:05:00 a.m.	12.35252
01/03/2016  11:10:00 a.m.	13.10917
01/03/2016  11:15:00 a.m.	13.38576
01/03/2016  11:20:00 a.m.	13.14903
01/03/2016  11:25:00 a.m.	13.51459
01/03/2016  11:30:00 a.m.	14.79175
01/03/2016  11:35:00 a.m.	13.77452
01/03/2016  11:40:00 a.m.	12.71246
01/03/2016  11:45:00 a.m.	12.76531
01/03/2016  11:50:00 a.m.	14.0285
01/03/2016  11:55:00 a.m.	14.17522
01/03/2016  12:00:00 p.m.	14.66261
01/03/2016  12:05:00 p.m.	14.21467
01/03/2016  12:10:00 p.m.	12.69784
01/03/2016  12:15:00 p.m.	15.70658
01/03/2016  12:20:00 p.m.	15.2925
01/03/2016  12:25:00 p.m.	16.17141
01/03/2016  12:30:00 p.m.	16.55459
01/03/2016  12:35:00 p.m.	15.61103
01/03/2016  12:40:00 p.m.	18.83382
01/03/2016  12:45:00 p.m.	18.87942
01/03/2016  12:50:00 p.m.	18.46008
01/03/2016  12:55:00 p.m.	18.53034
01/03/2016  01:00:00 p.m.	16.20308
01/03/2016  01:05:00 p.m.	18.44992
01/03/2016  01:10:00 p.m.	19.33817
01/03/2016  01:15:00 p.m.	19.8691
01/03/2016  01:20:00 p.m.	17.82289
01/03/2016  01:25:00 p.m.	17.3131
01/03/2016  01:30:00 p.m.	18.3425
01/03/2016  01:35:00 p.m.	17.3621
01/03/2016  01:40:00 p.m.	17.49499
01/03/2016  01:45:00 p.m.	15.73833
01/03/2016  01:50:00 p.m.	15.55327
01/03/2016  01:55:00 p.m.	13.80791
01/03/2016  02:00:00 p.m.	13.5135
01/03/2016  02:05:00 p.m.	13.87059
01/03/2016  02:10:00 p.m.	14.35208
01/03/2016  02:15:00 p.m.	16.56628
01/03/2016  02:20:00 p.m.	18.34517
01/03/2016  02:25:00 p.m.	18.14171
01/03/2016  02:30:00 p.m.	15.7175
01/03/2016  02:35:00 p.m.	15.88769
01/03/2016  02:40:00 p.m.	13.80117
01/03/2016  02:45:00 p.m.	13.49077
01/03/2016  02:50:00 p.m.	13.98998
01/03/2016  02:55:00 p.m.	18.20091
01/03/2016  03:00:00 p.m.	18.03042
01/03/2016  03:05:00 p.m.	16.93267
01/03/2016  03:10:00 p.m.	17.41367
01/03/2016  03:15:00 p.m.	18.52875
01/03/2016  03:20:00 p.m.	16.54295
01/03/2016  03:25:00 p.m.	14.49169
01/03/2016  03:30:00 p.m.	12.15596
01/03/2016  03:35:00 p.m.	12.10567
01/03/2016  03:40:00 p.m.	12.76458
01/03/2016  03:45:00 p.m.	13.58878
01/03/2016  03:50:00 p.m.	13.21293
01/03/2016  03:55:00 p.m.	14.02276
01/03/2016  04:00:00 p.m.	13.32475
01/03/2016  04:05:00 p.m.	14.85889
01/03/2016  04:10:00 p.m.	14.75572
01/03/2016  04:15:00 p.m.	13.08073
01/03/2016  04:20:00 p.m.	13.81341
01/03/2016  04:25:00 p.m.	16.94231
01/03/2016  04:30:00 p.m.	15.61644
01/03/2016  04:35:00 p.m.	14.91083
01/03/2016  04:40:00 p.m.	15.74184
01/03/2016  04:45:00 p.m.	16.044
01/03/2016  04:50:00 p.m.	15.75272
01/03/2016  04:55:00 p.m.	16.99434
01/03/2016  05:00:00 p.m.	16.00375
01/03/2016  05:05:00 p.m.	18.21233
01/03/2016  05:10:00 p.m.	21.11428
01/03/2016  05:15:00 p.m.	21.51468
01/03/2016  05:20:00 p.m.	17.54625
01/03/2016  05:25:00 p.m.	16.07435
01/03/2016  05:30:00 p.m.	13.66109
01/03/2016  05:35:00 p.m.	14.28759
01/03/2016  05:40:00 p.m.	14.94992
01/03/2016  05:45:00 p.m.	12.05734
01/03/2016  05:50:00 p.m.	17.18208
01/03/2016  05:55:00 p.m.	17.7147
01/03/2016  06:00:00 p.m.	18.179
01/03/2016  06:05:00 p.m.	18.95117
01/03/2016  06:10:00 p.m.	19.72072
01/03/2016  06:15:00 p.m.	19.15624
01/03/2016  06:20:00 p.m.	20.96583
01/03/2016  06:25:00 p.m.	22.13426
01/03/2016  06:30:00 p.m.	19.56392
01/03/2016  06:35:00 p.m.	18.78654
01/03/2016  06:40:00 p.m.	19.66993
01/03/2016  06:45:00 p.m.	20.38839
01/03/2016  06:50:00 p.m.	20.67751
01/03/2016  06:55:00 p.m.	18.16276
01/03/2016  07:00:00 p.m.	17.04408
01/03/2016  07:05:00 p.m.	19.13092
01/03/2016  07:10:00 p.m.	16.93627
01/03/2016  07:15:00 p.m.	16.74076
01/03/2016  07:20:00 p.m.	16.465
01/03/2016  07:25:00 p.m.	17.02525
01/03/2016  07:30:00 p.m.	18.2
01/03/2016  07:35:00 p.m.	18.46
01/03/2016  07:40:00 p.m.	18.28
01/03/2016  07:45:00 p.m.	17.94
01/03/2016  07:50:00 p.m.	21.03
01/03/2016  07:55:00 p.m.	24.45
01/03/2016  08:00:00 p.m.	23.86
01/03/2016  08:05:00 p.m.	24.85
01/03/2016  08:10:00 p.m.	25.93
01/03/2016  08:15:00 p.m.	24.62
01/03/2016  08:20:00 p.m.	24.12
01/03/2016  08:25:00 p.m.	21
01/03/2016  08:30:00 p.m.	19.54
01/03/2016  08:35:00 p.m.	20.07
01/03/2016  08:40:00 p.m.	18.17
01/03/2016  08:45:00 p.m.	17.27
01/03/2016  08:50:00 p.m.	20.34
01/03/2016  08:55:00 p.m.	17.5
01/03/2016  09:00:00 p.m.	17.01
01/03/2016  09:05:00 p.m.	18.77
01/03/2016  09:10:00 p.m.	18.99
01/03/2016  09:15:00 p.m.	22.2
01/03/2016  09:20:00 p.m.	19.75
01/03/2016  09:25:00 p.m.	21.66
01/03/2016  09:30:00 p.m.	24.84
01/03/2016  09:35:00 p.m.	21.9
01/03/2016  09:40:00 p.m.	20.88
01/03/2016  09:45:00 p.m.	17.19
01/03/2016  09:50:00 p.m.	16.11
01/03/2016  09:55:00 p.m.	16.06
01/03/2016  10:00:00 p.m.	16.09
01/03/2016  10:05:00 p.m.	14.16
01/03/2016  10:10:00 p.m.	14.38
01/03/2016  10:15:00 p.m.	16.06
01/03/2016  10:20:00 p.m.	17.35
01/03/2016  10:25:00 p.m.	15.93
01/03/2016  10:30:00 p.m.	16.02
01/03/2016  10:35:00 p.m.	16.22
01/03/2016  10:40:00 p.m.	17.72
01/03/2016  10:45:00 p.m.	16.74
01/03/2016  10:50:00 p.m.	18.02
01/03/2016  10:55:00 p.m.	15.09
01/03/2016  11:00:00 p.m.	14.82
01/03/2016  11:05:00 p.m.	17.99
01/03/2016  11:10:00 p.m.	17.42
01/03/2016  11:15:00 p.m.	16.79
01/03/2016  11:20:00 p.m.	15.05
01/03/2016  11:25:00 p.m.	14.97
01/03/2016  11:30:00 p.m.	14.73
01/03/2016  11:35:00 p.m.	12.56
01/03/2016  11:40:00 p.m.	12.21
01/03/2016  11:45:00 p.m.	12.97
01/03/2016  11:50:00 p.m.	13.83
01/03/2016  11:55:00 p.m.	13.49
02/03/2016  12:00:00 a.m.	12.95
02/03/2016  12:05:00 a.m.	11.68
02/03/2016  12:10:00 a.m.	11.67
02/03/2016  12:15:00 a.m.	11.76
02/03/2016  12:20:00 a.m.	11.74
02/03/2016  12:25:00 a.m.	11.87
02/03/2016  12:30:00 a.m.	13.28
02/03/2016  12:35:00 a.m.	13.16
02/03/2016  12:40:00 a.m.	12.02
02/03/2016  12:45:00 a.m.	12.39
02/03/2016  12:50:00 a.m.	12.5
02/03/2016  12:55:00 a.m.	12.18
02/03/2016  01:00:00 a.m.	12.66
02/03/2016  01:05:00 a.m.	12.71
02/03/2016  01:10:00 a.m.	12.03
02/03/2016  01:15:00 a.m.	10.96
02/03/2016  01:20:00 a.m.	10.89
02/03/2016  01:25:00 a.m.	10.72
02/03/2016  01:30:00 a.m.	11.02
02/03/2016  01:35:00 a.m.	12.28
02/03/2016  01:40:00 a.m.	12.02
02/03/2016  01:45:00 a.m.	10.94
02/03/2016  01:50:00 a.m.	12.19
02/03/2016  01:55:00 a.m.	10.39
02/03/2016  02:00:00 a.m.	11.5
02/03/2016  02:05:00 a.m.	11.91
02/03/2016  02:10:00 a.m.	12.73
02/03/2016  02:15:00 a.m.	12.83
02/03/2016  02:20:00 a.m.	13.35
02/03/2016  02:25:00 a.m.	13.17
02/03/2016  02:30:00 a.m.	12.24
02/03/2016  02:35:00 a.m.	14.49
02/03/2016  02:40:00 a.m.	13.78
02/03/2016  02:45:00 a.m.	12.23
02/03/2016  02:50:00 a.m.	12.33
02/03/2016  02:55:00 a.m.	12.54
02/03/2016  03:00:00 a.m.	11.54
02/03/2016  03:05:00 a.m.	11.18
02/03/2016  03:10:00 a.m.	11.37
02/03/2016  03:15:00 a.m.	10.04
02/03/2016  03:20:00 a.m.	10.2
02/03/2016  03:25:00 a.m.	10.38
02/03/2016  03:30:00 a.m.	12.29
02/03/2016  03:35:00 a.m.	13.34
02/03/2016  03:40:00 a.m.	12.36
02/03/2016  03:45:00 a.m.	11.6
02/03/2016  03:50:00 a.m.	13.44
02/03/2016  03:55:00 a.m.	12.37
02/03/2016  04:00:00 a.m.	13.63
02/03/2016  04:05:00 a.m.	15.51
02/03/2016  04:10:00 a.m.	13.69
02/03/2016  04:15:00 a.m.	11.94
02/03/2016  04:20:00 a.m.	11.33
02/03/2016  04:25:00 a.m.	14.66
02/03/2016  04:30:00 a.m.	11.17
02/03/2016  04:35:00 a.m.	10.39
02/03/2016  04:40:00 a.m.	9.95
02/03/2016  04:45:00 a.m.	12.62
02/03/2016  04:50:00 a.m.	12.9
02/03/2016  04:55:00 a.m.	11.94
02/03/2016  05:00:00 a.m.	11.03
02/03/2016  05:05:00 a.m.	10.04
02/03/2016  05:10:00 a.m.	10.52
02/03/2016  05:15:00 a.m.	10.58
02/03/2016  05:20:00 a.m.	13.64
02/03/2016  05:25:00 a.m.	14.69
02/03/2016  05:30:00 a.m.	13.79
02/03/2016  05:35:00 a.m.	12.87
02/03/2016  05:40:00 a.m.	12.78
02/03/2016  05:45:00 a.m.	12.33
02/03/2016  05:50:00 a.m.	14.11
02/03/2016  05:55:00 a.m.	15.22
02/03/2016  06:00:00 a.m.	12.21
02/03/2016  06:05:00 a.m.	11.2
02/03/2016  06:10:00 a.m.	10.81
02/03/2016  06:15:00 a.m.	10.76
02/03/2016  06:20:00 a.m.	12.75
02/03/2016  06:25:00 a.m.	11.02
02/03/2016  06:30:00 a.m.	13.52
02/03/2016  06:35:00 a.m.	12.39
02/03/2016  06:40:00 a.m.	12.27
02/03/2016  06:45:00 a.m.	12.47
02/03/2016  06:50:00 a.m.	12.05
02/03/2016  06:55:00 a.m.	11.56
02/03/2016  07:00:00 a.m.	12.07725
02/03/2016  07:05:00 a.m.	13.18149
02/03/2016  07:10:00 a.m.	14.99145
02/03/2016  07:15:00 a.m.	14.74793
02/03/2016  07:20:00 a.m.	13.59922
02/03/2016  07:25:00 a.m.	12.56325
02/03/2016  07:30:00 a.m.	14.06886
02/03/2016  07:35:00 a.m.	15.33587
02/03/2016  07:40:00 a.m.	13.14392
02/03/2016  07:45:00 a.m.	10.79669
02/03/2016  07:50:00 a.m.	10.3869
02/03/2016  07:55:00 a.m.	11.75434
02/03/2016  08:00:00 a.m.	14.98484
02/03/2016  08:05:00 a.m.	12.23038
02/03/2016  08:10:00 a.m.	12.07723
02/03/2016  08:15:00 a.m.	11.53358
02/03/2016  08:20:00 a.m.	13.47417
02/03/2016  08:25:00 a.m.	16.66925
02/03/2016  08:30:00 a.m.	12.54884
02/03/2016  08:35:00 a.m.	9.53481
02/03/2016  08:40:00 a.m.	12.7696
02/03/2016  08:45:00 a.m.	12.88637
02/03/2016  08:50:00 a.m.	12.5225
02/03/2016  08:55:00 a.m.	12.91963
02/03/2016  09:00:00 a.m.	15.36224
02/03/2016  09:05:00 a.m.	18.15519
02/03/2016  09:10:00 a.m.	15.77358
02/03/2016  09:15:00 a.m.	13.98625
02/03/2016  09:20:00 a.m.	14.2695
02/03/2016  09:25:00 a.m.	11.80663
02/03/2016  09:30:00 a.m.	10.71737
02/03/2016  09:35:00 a.m.	10.52908
02/03/2016  09:40:00 a.m.	12.38116
02/03/2016  09:45:00 a.m.	13.53308
02/03/2016  09:50:00 a.m.	15.76765
02/03/2016  09:55:00 a.m.	13.26423
02/03/2016  10:00:00 a.m.	15.03884
02/03/2016  10:05:00 a.m.	14.88041
02/03/2016  10:10:00 a.m.	15.94228
02/03/2016  10:15:00 a.m.	16.40675
02/03/2016  10:20:00 a.m.	15.88325
02/03/2016  10:25:00 a.m.	11.92309
02/03/2016  10:30:00 a.m.	12.03499
02/03/2016  10:35:00 a.m.	14.94924
02/03/2016  10:40:00 a.m.	15.59511
02/03/2016  10:45:00 a.m.	16.27477
02/03/2016  10:50:00 a.m.	14.25961
02/03/2016  10:55:00 a.m.	14.04475
02/03/2016  11:00:00 a.m.	13.81799
02/03/2016  11:05:00 a.m.	14.65442
02/03/2016  11:10:00 a.m.	15.07606
02/03/2016  11:15:00 a.m.	15.13327
02/03/2016  11:20:00 a.m.	14.86659
02/03/2016  11:25:00 a.m.	15.72877
02/03/2016  11:30:00 a.m.	17.2667
02/03/2016  11:35:00 a.m.	19.09791
02/03/2016  11:40:00 a.m.	17.05575
02/03/2016  11:45:00 a.m.	16.04833
02/03/2016  11:50:00 a.m.	16.19613
02/03/2016  11:55:00 a.m.	16.93877
02/03/2016  12:00:00 p.m.	14.85664
02/03/2016  12:05:00 p.m.	16.76534
02/03/2016  12:10:00 p.m.	20.61557
02/03/2016  12:15:00 p.m.	17.98722
02/03/2016  12:20:00 p.m.	14.75772
02/03/2016  12:25:00 p.m.	14.35142
02/03/2016  12:30:00 p.m.	16.08393
02/03/2016  12:35:00 p.m.	17.80542
02/03/2016  12:40:00 p.m.	18.153
02/03/2016  12:45:00 p.m.	17.20891
02/03/2016  12:50:00 p.m.	16.37967
02/03/2016  12:55:00 p.m.	15.63959
02/03/2016  01:00:00 p.m.	15.42767
02/03/2016  01:05:00 p.m.	16.07804
02/03/2016  01:10:00 p.m.	16.623
02/03/2016  01:15:00 p.m.	14.96275
02/03/2016  01:20:00 p.m.	15.56225
02/03/2016  01:25:00 p.m.	17.21086
02/03/2016  01:30:00 p.m.	17.03881
02/03/2016  01:35:00 p.m.	14.66818
02/03/2016  01:40:00 p.m.	13.45392
02/03/2016  01:45:00 p.m.	13.71742
02/03/2016  01:50:00 p.m.	13.03459
02/03/2016  01:55:00 p.m.	18.09791
02/03/2016  02:00:00 p.m.	13.64991
02/03/2016  02:05:00 p.m.	17.8417
02/03/2016  02:10:00 p.m.	17.69406
02/03/2016  02:15:00 p.m.	17.65142
02/03/2016  02:20:00 p.m.	18.83291
02/03/2016  02:25:00 p.m.	16.34736
02/03/2016  02:30:00 p.m.	12.84293
02/03/2016  02:35:00 p.m.	16.19879
02/03/2016  02:40:00 p.m.	15.84925
02/03/2016  02:45:00 p.m.	17.2395
02/03/2016  02:50:00 p.m.	13.54074
02/03/2016  02:55:00 p.m.	13.60256
02/03/2016  03:00:00 p.m.	12.53475
02/03/2016  03:05:00 p.m.	13.39282
02/03/2016  03:10:00 p.m.	13.58241
02/03/2016  03:15:00 p.m.	16.23801
02/03/2016  03:20:00 p.m.	17.66267
02/03/2016  03:25:00 p.m.	14.68951
02/03/2016  03:30:00 p.m.	16.79525
02/03/2016  03:35:00 p.m.	18.14658
02/03/2016  03:40:00 p.m.	15.99427
02/03/2016  03:45:00 p.m.	15.49968
02/03/2016  03:50:00 p.m.	14.63077
02/03/2016  03:55:00 p.m.	15.99508
02/03/2016  04:00:00 p.m.	18.50858
02/03/2016  04:05:00 p.m.	14.384
02/03/2016  04:10:00 p.m.	13.4561
02/03/2016  04:15:00 p.m.	16.74804
02/03/2016  04:20:00 p.m.	16.57084
02/03/2016  04:25:00 p.m.	18.09413
02/03/2016  04:30:00 p.m.	18.73192
02/03/2016  04:35:00 p.m.	17.118
02/03/2016  04:40:00 p.m.	15.69364
02/03/2016  04:45:00 p.m.	14.82917
02/03/2016  04:50:00 p.m.	15.53046
02/03/2016  04:55:00 p.m.	15.20964
02/03/2016  05:00:00 p.m.	17.39142
02/03/2016  05:05:00 p.m.	18.05353
02/03/2016  05:10:00 p.m.	16.65261
02/03/2016  05:15:00 p.m.	16.67953
02/03/2016  05:20:00 p.m.	18.49025
02/03/2016  05:25:00 p.m.	21.22778
02/03/2016  05:30:00 p.m.	23.23337
02/03/2016  05:35:00 p.m.	18.82567
02/03/2016  05:40:00 p.m.	16.30534
02/03/2016  05:45:00 p.m.	14.93341
02/03/2016  05:50:00 p.m.	15.67409
02/03/2016  05:55:00 p.m.	18.67614
02/03/2016  06:00:00 p.m.	19.85774
02/03/2016  06:05:00 p.m.	18.79423
02/03/2016  06:10:00 p.m.	17.386
02/03/2016  06:15:00 p.m.	17.63817
02/03/2016  06:20:00 p.m.	16.5807
02/03/2016  06:25:00 p.m.	18.68113
02/03/2016  06:30:00 p.m.	18.12292
02/03/2016  06:35:00 p.m.	15.05364
02/03/2016  06:40:00 p.m.	12.61828
02/03/2016  06:45:00 p.m.	14.95192
02/03/2016  06:50:00 p.m.	18.23042
02/03/2016  06:55:00 p.m.	17.3015
02/03/2016  07:00:00 p.m.	14.49092
02/03/2016  07:05:00 p.m.	14.89883
02/03/2016  07:10:00 p.m.	13.93017
02/03/2016  07:15:00 p.m.	14.83142
02/03/2016  07:20:00 p.m.	20.87
02/03/2016  07:25:00 p.m.	21.97
02/03/2016  07:30:00 p.m.	23.05
02/03/2016  07:35:00 p.m.	23.67
02/03/2016  07:40:00 p.m.	23
02/03/2016  07:45:00 p.m.	20.86
02/03/2016  07:50:00 p.m.	22.88
02/03/2016  07:55:00 p.m.	22.21
02/03/2016  08:00:00 p.m.	22.44
02/03/2016  08:05:00 p.m.	20.64
02/03/2016  08:10:00 p.m.	19.19
02/03/2016  08:15:00 p.m.	20.8
02/03/2016  08:20:00 p.m.	21.04
02/03/2016  08:25:00 p.m.	21.8
02/03/2016  08:30:00 p.m.	22.4
02/03/2016  08:35:00 p.m.	22.38
02/03/2016  08:40:00 p.m.	23.48
02/03/2016  08:45:00 p.m.	22.39
02/03/2016  08:50:00 p.m.	23.06
02/03/2016  08:55:00 p.m.	24.63
02/03/2016  09:00:00 p.m.	21.95
02/03/2016  09:05:00 p.m.	21.24
02/03/2016  09:10:00 p.m.	22.33
02/03/2016  09:15:00 p.m.	20.44
02/03/2016  09:20:00 p.m.	19.83
02/03/2016  09:25:00 p.m.	19.2
02/03/2016  09:30:00 p.m.	16.88
02/03/2016  09:35:00 p.m.	19.23
02/03/2016  09:40:00 p.m.	21
02/03/2016  09:45:00 p.m.	20.49
02/03/2016  09:50:00 p.m.	22.89
02/03/2016  09:55:00 p.m.	21.83
02/03/2016  10:00:00 p.m.	18.89
02/03/2016  10:05:00 p.m.	18.87
02/03/2016  10:10:00 p.m.	16.27
02/03/2016  10:15:00 p.m.	17.26
02/03/2016  10:20:00 p.m.	18.72
02/03/2016  10:25:00 p.m.	17.99
02/03/2016  10:30:00 p.m.	16.83
02/03/2016  10:35:00 p.m.	17.99
02/03/2016  10:40:00 p.m.	20.07
02/03/2016  10:45:00 p.m.	17.75
02/03/2016  10:50:00 p.m.	15.74
02/03/2016  10:55:00 p.m.	15.61
02/03/2016  11:00:00 p.m.	14.65
02/03/2016  11:05:00 p.m.	14.67
02/03/2016  11:10:00 p.m.	14.72
02/03/2016  11:15:00 p.m.	12.84
02/03/2016  11:20:00 p.m.	13.19
02/03/2016  11:25:00 p.m.	11.96
02/03/2016  11:30:00 p.m.	12.88
02/03/2016  11:35:00 p.m.	12.5
02/03/2016  11:40:00 p.m.	11.98
02/03/2016  11:45:00 p.m.	11.89
02/03/2016  11:50:00 p.m.	11.76
02/03/2016  11:55:00 p.m.	11.28
03/03/2016  12:00:00 a.m.	11.56
03/03/2016  12:05:00 a.m.	12.7
03/03/2016  12:10:00 a.m.	14.46
03/03/2016  12:15:00 a.m.	14.18
03/03/2016  12:20:00 a.m.	12.72
03/03/2016  12:25:00 a.m.	12.75
03/03/2016  12:30:00 a.m.	13.33
03/03/2016  12:35:00 a.m.	12.39
03/03/2016  12:40:00 a.m.	16.67
03/03/2016  12:45:00 a.m.	14.07
03/03/2016  12:50:00 a.m.	11.19
03/03/2016  12:55:00 a.m.	11.53
03/03/2016  01:00:00 a.m.	10.89
03/03/2016  01:05:00 a.m.	11.63
03/03/2016  01:10:00 a.m.	12.96
03/03/2016  01:15:00 a.m.	12.08
03/03/2016  01:20:00 a.m.	12.67
03/03/2016  01:25:00 a.m.	13.31
03/03/2016  01:30:00 a.m.	12.84
03/03/2016  01:35:00 a.m.	12.14
03/03/2016  01:40:00 a.m.	11.91
03/03/2016  01:45:00 a.m.	11.26
03/03/2016  01:50:00 a.m.	12.53
03/03/2016  01:55:00 a.m.	14.13
03/03/2016  02:00:00 a.m.	13.11
03/03/2016  02:05:00 a.m.	14.02
03/03/2016  02:10:00 a.m.	12.72
03/03/2016  02:15:00 a.m.	12.81
03/03/2016  02:20:00 a.m.	13.63
03/03/2016  02:25:00 a.m.	10.81
03/03/2016  02:30:00 a.m.	10.59
03/03/2016  02:35:00 a.m.	12.41
03/03/2016  02:40:00 a.m.	15.54
03/03/2016  02:45:00 a.m.	15.54
03/03/2016  02:50:00 a.m.	13.77
03/03/2016  02:55:00 a.m.	13.92
03/03/2016  03:00:00 a.m.	14.41
03/03/2016  03:05:00 a.m.	14.1
03/03/2016  03:10:00 a.m.	11.67
03/03/2016  03:15:00 a.m.	12.44
03/03/2016  03:20:00 a.m.	13.7
03/03/2016  03:25:00 a.m.	14.26
03/03/2016  03:30:00 a.m.	14.03
03/03/2016  03:35:00 a.m.	12.66
03/03/2016  03:40:00 a.m.	12.67
