Dia del ano,Minuto,Temperatura,Dia de la semana,Radiacion
155,955,20.114166666666666,6,284.26803417311487
155,960,20.04,6,274.3288248572274
155,965,19.888333333333332,6,264.45728180510213
155,970,19.736666666666665,6,254.1265999810403
155,975,19.585,6,243.32813441320471
155,980,19.433333333333334,6,232.0528360108591
155,985,19.281666666666666,6,220.29143959147021
155,990,19.13,6,208.03486808928511
155,995,18.97833333333333,6,195.27491876361728
155,1000,18.826666666666664,6,182.00546680267558
155,1005,18.674999999999997,6,168.22447761603638
155,1010,18.523333333333333,6,153.93729938075461
155,1015,18.371666666666666,6,139.16206925299551
155,1020,18.22,6,123.93839787340067
155,1025,18.085,6,108.25143404239574
155,1030,17.95,6,92.350264402170609
155,1035,17.814999999999998,6,76.456055305433296
155,1040,17.68,6,60.924154989590384
155,1045,17.545,6,46.297856350621494
155,1050,17.41,6,33.347318261272527
155,1055,17.275,6,23.031197457619626
155,1060,17.14,6,16.276194900661814
155,1065,17.005000000000003,6,13.164547968216718
155,1070,16.87,6,0.0
155,1075,16.735,6,0.0
155,1080,16.6,6,0.0
155,1085,16.505000000000003,6,0.0
155,1090,16.41,6,0.0
155,1095,16.315,6,0.0
155,1100,16.220000000000002,6,0.0
155,1105,16.125,6,0.0
155,1110,16.03,6,0.0
155,1115,15.935,6,0.0
155,1120,15.840000000000002,6,0.0
155,1125,15.745000000000001,6,0.0
155,1130,15.65,6,0.0
155,1135,15.555000000000001,6,0.0
155,1140,15.46,6,0.0
155,1145,15.395833333333334,6,0.0
155,1150,15.331666666666667,6,0.0
155,1155,15.2675,6,0.0
155,1160,15.203333333333333,6,0.0
155,1165,15.139166666666666,6,0.0
155,1170,15.075,6,0.0
155,1175,15.010833333333334,6,0.0
155,1180,14.946666666666667,6,0.0
155,1185,14.8825,6,0.0
155,1190,14.818333333333333,6,0.0
155,1195,14.754166666666666,6,0.0
155,1200,14.69,6,0.0
155,1205,14.629166666666666,6,0.0
155,1210,14.568333333333333,6,0.0
155,1215,14.5075,6,0.0
155,1220,14.446666666666667,6,0.0
155,1225,14.385833333333334,6,0.0
155,1230,14.325,6,0.0
155,1235,14.264166666666666,6,0.0
155,1240,14.203333333333333,6,0.0
155,1245,14.1425,6,0.0
155,1250,14.081666666666667,6,0.0
155,1255,14.020833333333334,6,0.0
155,1260,13.96,6,0.0
155,1265,13.899166666666668,6,0.0
155,1270,13.838333333333335,6,0.0
155,1275,13.7775,6,0.0
155,1280,13.716666666666667,6,0.0
155,1285,13.655833333333334,6,0.0
155,1290,13.595,6,0.0
155,1295,13.534166666666668,6,0.0
155,1300,13.473333333333334,6,0.0
155,1305,13.412500000000001,6,0.0
155,1310,13.351666666666667,6,0.0
155,1315,13.290833333333333,6,0.0
155,1320,13.23,6,0.0
155,1325,13.175,6,0.0
155,1330,13.120000000000001,6,0.0
155,1335,13.065000000000001,6,0.0
155,1340,13.01,6,0.0
155,1345,12.955,6,0.0
155,1350,12.9,6,0.0
155,1355,12.845,6,0.0
155,1360,12.790000000000001,6,0.0
155,1365,12.735,6,0.0
155,1370,12.68,6,0.0
155,1375,12.625,6,0.0
155,1380,12.57,6,0.0
155,1385,12.589166666666667,6,0.0
155,1390,12.608333333333334,6,0.0
155,1395,12.627500000000001,6,0.0
155,1400,12.646666666666667,6,0.0
155,1405,12.665833333333333,6,0.0
155,1410,12.685,6,0.0
155,1415,12.704166666666667,6,0.0
155,1420,12.723333333333334,6,0.0
155,1425,12.7425,6,0.0
155,1430,12.761666666666667,6,0.0
155,1435,12.780833333333334,6,0.0
156,0,12.8,0,0.0
156,5,12.762500000000001,0,0.0
156,10,12.725000000000001,0,0.0
156,15,12.6875,0,0.0
156,20,12.65,0,0.0
156,25,12.6125,0,0.0
156,30,12.575,0,0.0
156,35,12.5375,0,0.0
156,40,12.5,0,0.0
156,45,12.4625,0,0.0
156,50,12.425,0,0.0
156,55,12.3875,0,0.0
156,60,12.35,0,0.0
156,65,12.305833333333332,0,0.0
156,70,12.261666666666667,0,0.0
156,75,12.2175,0,0.0
156,80,12.173333333333334,0,0.0
156,85,12.129166666666666,0,0.0
156,90,12.085,0,0.0
156,95,12.040833333333333,0,0.0
156,100,11.996666666666666,0,0.0
156,105,11.9525,0,0.0
156,110,11.908333333333333,0,0.0
156,115,11.864166666666668,0,0.0
156,120,11.82,0,0.0
156,125,11.770833333333334,0,0.0
156,130,11.721666666666668,0,0.0
156,135,11.6725,0,0.0
156,140,11.623333333333333,0,0.0
156,145,11.574166666666667,0,0.0
156,150,11.525,0,0.0
156,155,11.475833333333334,0,0.0
156,160,11.426666666666668,0,0.0
156,165,11.377500000000001,0,0.0
156,170,11.328333333333333,0,0.0
156,175,11.279166666666667,0,0.0
156,180,11.23,0,0.0
156,185,11.18,0,0.0
156,190,11.13,0,0.0
156,195,11.08,0,0.0
156,200,11.030000000000001,0,0.0
156,205,10.98,0,0.0
156,210,10.93,0,0.0
156,215,10.88,0,0.0
156,220,10.83,0,0.0
156,225,10.780000000000001,0,0.0
156,230,10.73,0,0.0
156,235,10.680000000000001,0,0.0
156,240,10.63,0,0.0
156,245,10.585,0,0.0
156,250,10.540000000000001,0,0.0
156,255,10.495000000000001,0,0.0
156,260,10.450000000000001,0,0.0
156,265,10.405000000000001,0,0.0
156,270,10.36,0,0.0
156,275,10.315,0,0.0
156,280,10.27,0,0.0
156,285,10.225,0,0.0
156,290,10.18,0,0.0
156,295,10.135,0,0.0
156,300,10.09,0,0.0
156,305,10.066666666666666,0,0.0
156,310,10.043333333333333,0,0.0
156,315,10.02,0,0.0
156,320,9.996666666666666,0,0.0
156,325,9.973333333333333,0,0.0
156,330,9.95,0,0.0
156,335,9.926666666666668,0,0.0
156,340,9.903333333333334,0,0.0
156,345,9.88,0,0.0
156,350,9.856666666666667,0,0.0
156,355,9.833333333333334,0,0.0
156,360,9.81,0,0.0
156,365,9.818333333333333,0,0.0
156,370,9.826666666666668,0,0.0
156,375,9.835,0,0.0
156,380,9.843333333333334,0,0.0
156,385,9.851666666666667,0,0.0
156,390,9.86,0,0.0
156,395,9.868333333333334,0,0.0
156,400,9.876666666666667,0,0.0
156,405,9.885,0,0.0
156,410,9.893333333333334,0,0.0
156,415,9.901666666666667,0,0.0
156,420,9.91,0,0.0
156,425,9.945833333333333,0,0.0
156,430,9.981666666666667,0,0.0
156,435,10.0175,0,0.0
156,440,10.053333333333333,0,0.0
156,445,10.089166666666667,0,0.0
156,450,10.125,0,0.0
156,455,10.160833333333333,0,0.0
156,460,10.196666666666667,0,0.0
156,465,10.2325,0,16.605913959373133
156,470,10.268333333333333,0,20.598790907553614
156,475,10.304166666666667,0,28.16705256437584
156,480,10.34,0,40.969334778993243
156,485,10.394166666666667,0,57.732198294284345
156,490,10.448333333333334,0,77.162272259354751
156,495,10.5025,0,98.088617767904324
156,500,10.556666666666667,0,119.65922708220717
156,505,10.610833333333334,0,141.30716425663135
156,510,10.665,0,162.67597918253759
156,515,10.719166666666666,0,183.55118540876055
156,520,10.773333333333333,0,203.80946299885693
156,525,10.8275,0,223.38437776826223
156,530,10.881666666666668,0,242.24421307891768
156,535,10.935833333333333,0,260.37804141193226
156,540,10.99,0,277.78703878419594
156,545,11.0625,0,292.21127130140314
156,550,11.135,0,305.64681729856142
156,555,11.2075,0,318.11640108461739
156,560,11.28,0,329.64310182694123
156,565,11.3525,0,340.24969228221363
156,570,11.425,0,349.95833402408857
156,575,11.4975,0,358.79042846344441
156,580,11.57,0,366.76661331455557
156,585,11.6425,0,373.9067890710316
156,590,11.715,0,380.23020754961448
156,595,11.7875,0,385.75555516382252
156,600,11.86,0,390.50104118477458
156,605,11.938333333333333,0,392.60324557228603
156,610,12.016666666666666,0,393.85629160908786
156,615,12.094999999999999,0,394.28208388695418
156,620,12.173333333333334,0,393.90239321659709
156,625,12.251666666666667,0,392.73893277278916
156,630,12.33,0,390.81340403952419
156,635,12.408333333333333,0,388.1475537137552
156,640,12.486666666666666,0,384.76321043136807
156,645,12.565000000000001,0,380.6823160726529
156,650,12.643333333333334,0,375.92696075934037
156,655,12.721666666666668,0,370.51939796544065
156,660,12.8,0,364.48206965652247
156,665,12.887500000000001,0,361.44746009758234
156,670,12.975000000000001,0,357.92887186340863
156,675,13.0625,0,353.94200641583018
156,680,13.15,0,349.502730933387
156,685,13.2375,0,344.62707954962616
156,690,13.325,0,339.33125359194077
156,695,13.4125,0,333.63162515599373
156,700,13.5,0,327.54473178120554
156,705,13.5875,0,321.08727727050552
156,710,13.675,0,314.27612461625216
156,715,13.7625,0,307.12829404461229
156,720,13.85,0,299.66095465559914
156,725,13.9525,0,300.43475222273759
156,730,14.055,0,301.00779209330068
156,735,14.157499999999999,0,301.38128477506973
156,740,14.26,0,301.55651071024886
156,745,14.3625,0,301.53481923553517
156,750,14.465,0,301.31762984238804
156,755,14.567499999999999,0,300.90643109496671
156,760,14.67,0,300.30278104325117
156,765,14.7725,0,299.50830614486284
156,770,14.875,0,298.52470089742951
156,775,14.9775,0,297.35372668691048
156,780,15.08,0,295.99721091245527
156,785,15.170833333333334,0,295.37128988763448
156,790,15.261666666666667,0,294.55864379660733
156,795,15.352500000000001,0,293.5595579195566
156,800,15.443333333333333,0,292.37438212967169
156,805,15.534166666666668,0,291.00352882542501
156,810,15.625,0,289.44747299920618
156,815,15.715833333333334,0,287.70674959178444
156,820,15.806666666666668,0,285.78195227886084
156,825,15.8975,0,283.67373245885972
156,830,15.988333333333335,0,281.38279521171449
156,835,16.07916666666667,0,278.90989910490418
156,840,16.17,0,276.25585096139241
156,845,16.205000000000002,0,275.53726704178609
156,850,16.240000000000002,0,274.59264042945119
156,855,16.275000000000002,0,273.41876481022513
156,860,16.310000000000002,0,272.0124973053052
156,865,16.345000000000002,0,270.37075582195592
156,870,16.380000000000003,0,268.49051607386679
156,875,16.415,0,266.36880255245097
156,880,16.45,0,264.00268613006159
156,885,16.485,0,261.38927192923586
156,890,16.52,0,258.52569487821779
156,895,16.555,0,255.40910430322026
156,900,16.59,0,252.03665678185229
156,905,16.53333333333333,0,253.64498604624623
156,910,16.476666666666667,0,254.7554922972779
156,915,16.42,0,255.35366086794843
156,920,16.363333333333333,0,255.42498091824578
156,925,16.306666666666665,0,254.95491659009801
156,930,16.25,0,253.9288588256384
156,935,16.193333333333335,0,252.33208544363927
156,940,16.136666666666667,0,250.14969970784901
156,945,16.08,0,247.36657874627551
156,950,16.023333333333333,0,243.96730092813601
156,955,15.966666666666667,0,239.93608005400085
156,960,15.91,0,235.25670046206147
156,965,15.7875,0,231.57821233660798
156,970,15.665,0,227.06447545926414
156,975,15.5425,0,221.69220066185318
156,980,15.42,0,215.43753324956097
156,985,15.2975,0,208.27620311044083
156,990,15.175,0,200.18390582259525
156,995,15.0525,0,191.13700537854209
156,1000,14.93,0,181.1138269494125
156,1005,14.8075,0,170.09689544916603
156,1010,14.684999999999999,0,158.07669907840801
156,1015,14.5625,0,145.05799539639742
156,1020,14.44,0,131.07013321245364
156,1025,14.306666666666667,0,115.64641438199412
156,1030,14.173333333333332,0,99.626602760778624
156,1035,14.04,0,83.255022450124557
156,1040,13.906666666666666,0,66.935833796808225
156,1045,13.773333333333333,0,51.300304897835296
156,1050,13.64,0,37.259434341265312
156,1055,13.506666666666666,0,25.96814995112998
156,1060,13.373333333333333,0,18.573557896124377
156,1065,13.24,0,15.211673442499491
156,1070,13.106666666666666,0,0.0
156,1075,12.973333333333333,0,0.0
156,1080,12.84,0,0.0
156,1085,12.733333333333333,0,0.0
156,1090,12.626666666666667,0,0.0
156,1095,12.52,0,0.0
156,1100,12.413333333333334,0,0.0
156,1105,12.306666666666667,0,0.0
156,1110,12.2,0,0.0
156,1115,12.093333333333334,0,0.0
156,1120,11.986666666666666,0,0.0
156,1125,11.88,0,0.0
156,1130,11.773333333333333,0,0.0
156,1135,11.666666666666668,0,0.0
156,1140,11.56,0,0.0
156,1145,11.483333333333334,0,0.0
156,1150,11.406666666666666,0,0.0
156,1155,11.33,0,0.0
156,1160,11.253333333333334,0,0.0
156,1165,11.176666666666668,0,0.0
156,1170,11.100000000000001,0,0.0
156,1175,11.023333333333333,0,0.0
156,1180,10.946666666666667,0,0.0
156,1185,10.870000000000001,0,0.0
156,1190,10.793333333333333,0,0.0
156,1195,10.716666666666667,0,0.0
156,1200,10.64,0,0.0
156,1205,10.595,0,0.0
156,1210,10.55,0,0.0
156,1215,10.505,0,0.0
156,1220,10.46,0,0.0
156,1225,10.415000000000001,0,0.0
156,1230,10.370000000000001,0,0.0
156,1235,10.325,0,0.0
156,1240,10.28,0,0.0
156,1245,10.235,0,0.0
156,1250,10.19,0,0.0
156,1255,10.145,0,0.0
156,1260,10.1,0,0.0
156,1265,10.075833333333334,0,0.0
156,1270,10.051666666666666,0,0.0
156,1275,10.0275,0,0.0
156,1280,10.003333333333334,0,0.0
156,1285,9.979166666666666,0,0.0
156,1290,9.955,0,0.0
156,1295,9.930833333333334,0,0.0
156,1300,9.906666666666666,0,0.0
156,1305,9.8825,0,0.0
156,1310,9.858333333333334,0,0.0
156,1315,9.834166666666667,0,0.0
156,1320,9.81,0,0.0
156,1325,9.783333333333333,0,0.0
156,1330,9.756666666666668,0,0.0
156,1335,9.73,0,0.0
156,1340,9.703333333333333,0,0.0
156,1345,9.676666666666668,0,0.0
156,1350,9.65,0,0.0
156,1355,9.623333333333333,0,0.0
156,1360,9.596666666666668,0,0.0
156,1365,9.57,0,0.0
156,1370,9.543333333333333,0,0.0
156,1375,9.516666666666667,0,0.0
156,1380,9.49,0,0.0
156,1385,9.4425,0,0.0
156,1390,9.395,0,0.0
156,1395,9.3475,0,0.0
156,1400,9.3,0,0.0
156,1405,9.2525,0,0.0
156,1410,9.205,0,0.0
156,1415,9.1575,0,0.0
156,1420,9.11,0,0.0
156,1425,9.0625,0,0.0
156,1430,9.015,0,0.0
156,1435,8.9675,0,0.0
157,0,8.92,1,0.0
157,5,8.8575,1,0.0
157,10,8.795,1,0.0
157,15,8.7325,1,0.0
157,20,8.67,1,0.0
157,25,8.6075,1,0.0
157,30,8.545,1,0.0
157,35,8.4825,1,0.0
157,40,8.42,1,0.0
157,45,8.3575,1,0.0
157,50,8.295,1,0.0
157,55,8.2325,1,0.0
157,60,8.17,1,0.0
157,65,8.095,1,0.0
157,70,8.02,1,0.0
157,75,7.945,1,0.0
157,80,7.87,1,0.0
157,85,7.795,1,0.0
157,90,7.72,1,0.0
157,95,7.645,1,0.0
157,100,7.569999999999999,1,0.0
157,105,7.494999999999999,1,0.0
157,110,7.42,1,0.0
157,115,7.345,1,0.0
157,120,7.27,1,0.0
157,125,7.208333333333333,1,0.0
157,130,7.1466666666666665,1,0.0
157,135,7.085,1,0.0
157,140,7.023333333333333,1,0.0
157,145,6.961666666666667,1,0.0
157,150,6.9,1,0.0
157,155,6.838333333333333,1,0.0
157,160,6.776666666666666,1,0.0
157,165,6.715,1,0.0
157,170,6.653333333333333,1,0.0
157,175,6.591666666666667,1,0.0
157,180,6.53,1,0.0
157,185,6.501666666666667,1,0.0
157,190,6.473333333333334,1,0.0
157,195,6.445,1,0.0
157,200,6.416666666666667,1,0.0
157,205,6.388333333333334,1,0.0
157,210,6.36,1,0.0
157,215,6.331666666666667,1,0.0
157,220,6.303333333333334,1,0.0
157,225,6.275,1,0.0
157,230,6.246666666666667,1,0.0
157,235,6.218333333333334,1,0.0
157,240,6.19,1,0.0
157,245,6.180000000000001,1,0.0
157,250,6.17,1,0.0
157,255,6.16,1,0.0
157,260,6.15,1,0.0
157,265,6.140000000000001,1,0.0
157,270,6.130000000000001,1,0.0
157,275,6.12,1,0.0
157,280,6.11,1,0.0
157,285,6.1000000000000005,1,0.0
157,290,6.09,1,0.0
157,295,6.08,1,0.0
157,300,6.07,1,0.0
157,305,6.069166666666667,1,0.0
157,310,6.068333333333333,1,0.0
157,315,6.0675,1,0.0
157,320,6.066666666666666,1,0.0
157,325,6.065833333333333,1,0.0
157,330,6.0649999999999995,1,0.0
157,335,6.064166666666667,1,0.0
157,340,6.0633333333333335,1,0.0
157,345,6.0625,1,0.0
157,350,6.0616666666666665,1,0.0
157,355,6.060833333333333,1,0.0
157,360,6.06,1,0.0
157,365,6.069999999999999,1,0.0
157,370,6.08,1,0.0
157,375,6.09,1,0.0
157,380,6.1,1,0.0
157,385,6.109999999999999,1,0.0
157,390,6.119999999999999,1,0.0
157,395,6.13,1,0.0
157,400,6.14,1,0.0
157,405,6.1499999999999995,1,0.0
157,410,6.16,1,0.0
157,415,6.17,1,0.0
157,420,6.18,1,0.0
157,425,6.204166666666667,1,0.0
157,430,6.2283333333333335,1,0.0
157,435,6.2524999999999995,1,0.0
157,440,6.276666666666666,1,0.0
157,445,6.300833333333333,1,0.0
157,450,6.324999999999999,1,0.0
157,455,6.349166666666666,1,0.0
157,460,6.373333333333333,1,0.0
157,465,6.3975,1,16.806770722368562
157,470,6.421666666666667,1,21.596858513702777
157,475,6.445833333333333,1,29.244576624806626
157,480,6.47,1,42.663426160562587
157,485,6.5375,1,60.800786949702683
157,490,6.6049999999999995,1,82.246731724638408
157,495,6.672499999999999,1,105.75060621128763
157,500,6.74,1,130.37786714153646
157,505,6.8075,1,155.49279519066727
157,510,6.875,1,180.68640552287502
157,515,6.9425,1,205.70532052878639
157,520,7.01,1,230.39743818615671
157,525,7.077500000000001,1,254.67461481946202
157,530,7.1450000000000005,1,278.48822154052095
157,535,7.2125,1,301.81361993980113
157,540,7.28,1,324.64037812178441
157,545,7.434166666666667,1,346.96622785295216
157,550,7.588333333333334,1,368.79331779850975
157,555,7.742500000000001,1,390.12592685050322
157,560,7.896666666666667,1,410.96911791371269
157,565,8.050833333333333,1,431.32791680019665
157,570,8.205,1,451.20688941116748
157,575,8.359166666666667,1,470.60989259886435
157,580,8.513333333333334,1,489.54000118330731
157,585,8.6675,1,507.99947242555697
157,590,8.821666666666667,1,525.98979536558136
157,595,8.975833333333334,1,543.51173951391672
157,600,9.13,1,560.56541689239009
157,605,9.343333333333334,1,577.15037143090422
157,610,9.556666666666667,1,593.26563335668379
157,615,9.77,1,608.90980656215845
157,620,9.983333333333334,1,624.08111635689215
157,625,10.196666666666667,1,638.77748612514733
157,630,10.41,1,652.99657560335686
157,635,10.623333333333333,1,666.73584419684607
157,640,10.836666666666666,1,679.9925892312101
157,645,11.05,1,692.76398082443086
157,650,11.263333333333334,1,705.0471099122949
157,655,11.476666666666667,1,716.83900658349842
157,660,11.69,1,728.13668186617349
157,665,11.888333333333334,1,738.9371406839831
157,670,12.086666666666666,1,749.2374168707878
157,675,12.285,1,759.03458206191533
157,680,12.483333333333333,1,768.32577385033244
157,685,12.681666666666667,1,777.10820772675856
157,690,12.879999999999999,1,785.3791885150514
157,695,13.078333333333333,1,793.13613156148483
157,700,13.276666666666667,1,800.37656558756942
157,705,13.475,1,807.09815148271423
157,710,13.673333333333334,1,813.29868387486613
157,715,13.871666666666666,1,818.97610664953868
157,720,14.07,1,824.12851366758173
157,725,14.229166666666668,1,828.75416078032981
157,730,14.388333333333334,1,832.85146894474963
157,735,14.5475,1,836.4190278762627
157,740,14.706666666666667,1,839.45560401744683
157,745,14.865833333333335,1,841.96014036870758
157,750,15.025,1,843.93176279696127
157,755,15.184166666666666,1,845.36977982268922
157,760,15.343333333333334,1,846.27368665418192
157,765,15.502500000000001,1,846.64316502774329
157,770,15.661666666666667,1,846.47808509407923
157,775,15.820833333333333,1,845.77850507496316
157,780,15.98,1,844.54467169722807
157,785,16.09916666666667,1,842.77701867253131
157,790,16.218333333333334,1,840.47616681580155
157,795,16.3375,1,837.64292041232204
157,800,16.456666666666667,1,834.27826740141825
157,805,16.575833333333335,1,830.38337348373011
157,810,16.695,1,825.95958228106247
157,815,16.814166666666665,1,821.00840777916778
157,820,16.933333333333334,1,815.53153082943561
157,825,17.052500000000002,1,809.530796205255
157,830,17.171666666666667,1,803.00820105962964
157,835,17.29083333333333,1,795.96589427882111
157,840,17.41,1,788.40616151367715
157,845,17.445,1,780.33142375417879
157,850,17.48,1,771.74421914598815
157,855,17.515,1,762.64720036721894
157,860,17.55,1,753.0431141117823
157,865,17.585,1,742.93479011969828
157,870,17.619999999999997,1,732.32512976820374
157,875,17.654999999999998,1,721.21707877546874
157,880,17.689999999999998,1,709.61361886560121
157,885,17.724999999999998,1,697.51773380867212
157,890,17.759999999999998,1,684.93239721992927
157,895,17.794999999999998,1,671.86053201763275
157,900,17.83,1,658.30499310036919
157,905,17.717499999999998,1,642.52362687466177
157,910,17.604999999999997,1,626.34254138798178
157,915,17.4925,1,609.76801098196563
157,920,17.38,1,592.80604025164803
157,925,17.2675,1,575.46233113140374
157,930,17.155,1,557.74221318754678
157,935,17.0425,1,539.65060296498734
157,940,16.93,1,521.19192535265438
157,945,16.8175,1,502.37006745880348
157,950,16.705,1,483.18829842646454
157,955,16.5925,1,463.64921494864245
157,960,16.48,1,443.75469735686471
157,965,16.300833333333333,1,423.03031971055731
157,970,16.121666666666666,1,401.99571881414391
157,975,15.9425,1,380.65214586659266
157,980,15.763333333333334,1,359.00037235932734
157,985,15.584166666666667,1,337.04101213820843
157,990,15.405000000000001,1,314.77515729900279
157,995,15.225833333333334,1,292.20540676839857
157,1000,15.046666666666667,1,269.33761362405107
157,1005,14.8675,1,246.18373442300179
157,1010,14.688333333333333,1,222.7663987674774
157,1015,14.509166666666667,1,199.12629250388528
157,1020,14.33,1,175.33383683171189
157,1025,14.175833333333333,1,151.50760142836535
157,1030,14.021666666666667,1,127.84256783746771
157,1035,13.8675,1,104.65195591679939
157,1040,13.713333333333333,1,82.424163785530368
157,1045,13.559166666666666,1,61.88725723044481
157,1050,13.405000000000001,1,44.047078000057674
157,1055,13.250833333333334,1,30.114637684716659
157,1060,13.096666666666668,1,21.189552422769939
157,1065,12.9425,1,17.079094610049648
157,1070,12.788333333333334,1,0.0
157,1075,12.634166666666667,1,0.0
157,1080,12.48,1,0.0
157,1085,12.408333333333333,1,0.0
157,1090,12.336666666666666,1,0.0
157,1095,12.265,1,0.0
157,1100,12.193333333333333,1,0.0
157,1105,12.121666666666666,1,0.0
157,1110,12.05,1,0.0
157,1115,11.978333333333333,1,0.0
157,1120,11.906666666666666,1,0.0
157,1125,11.834999999999999,1,0.0
157,1130,11.763333333333332,1,0.0
157,1135,11.691666666666666,1,0.0
157,1140,11.62,1,0.0
157,1145,11.610833333333332,1,0.0
157,1150,11.601666666666667,1,0.0
157,1155,11.5925,1,0.0
157,1160,11.583333333333332,1,0.0
157,1165,11.574166666666667,1,0.0
157,1170,11.565,1,0.0
157,1175,11.555833333333332,1,0.0
157,1180,11.546666666666667,1,0.0
157,1185,11.5375,1,0.0
157,1190,11.528333333333332,1,0.0
157,1195,11.519166666666667,1,0.0
157,1200,11.51,1,0.0
157,1205,11.4825,1,0.0
157,1210,11.455,1,0.0
157,1215,11.4275,1,0.0
157,1220,11.4,1,0.0
157,1225,11.3725,1,0.0
157,1230,11.344999999999999,1,0.0
157,1235,11.317499999999999,1,0.0
157,1240,11.29,1,0.0
157,1245,11.2625,1,0.0
157,1250,11.235,1,0.0
157,1255,11.2075,1,0.0
157,1260,11.18,1,0.0
157,1265,11.1425,1,0.0
157,1270,11.105,1,0.0
157,1275,11.067499999999999,1,0.0
157,1280,11.03,1,0.0
157,1285,10.9925,1,0.0
157,1290,10.955,1,0.0
157,1295,10.9175,1,0.0
157,1300,10.88,1,0.0
157,1305,10.842500000000001,1,0.0
157,1310,10.805,1,0.0
157,1315,10.7675,1,0.0
157,1320,10.73,1,0.0
157,1325,10.695833333333333,1,0.0
157,1330,10.661666666666667,1,0.0
157,1335,10.627500000000001,1,0.0
157,1340,10.593333333333334,1,0.0
157,1345,10.559166666666666,1,0.0
157,1350,10.525,1,0.0
157,1355,10.490833333333335,1,0.0
157,1360,10.456666666666667,1,0.0
157,1365,10.4225,1,0.0
157,1370,10.388333333333334,1,0.0
157,1375,10.354166666666668,1,0.0
157,1380,10.32,1,0.0
157,1385,10.324166666666667,1,0.0
157,1390,10.328333333333333,1,0.0
157,1395,10.3325,1,0.0
157,1400,10.336666666666666,1,0.0
157,1405,10.340833333333332,1,0.0
157,1410,10.344999999999999,1,0.0
157,1415,10.349166666666667,1,0.0
157,1420,10.353333333333333,1,0.0
157,1425,10.3575,1,0.0
157,1430,10.361666666666666,1,0.0
157,1435,10.365833333333333,1,0.0
158,0,10.37,2,0.0
158,5,10.338333333333333,2,0.0
158,10,10.306666666666667,2,0.0
158,15,10.274999999999999,2,0.0
158,20,10.243333333333332,2,0.0
158,25,10.211666666666666,2,0.0
158,30,10.18,2,0.0
158,35,10.148333333333333,2,0.0
158,40,10.116666666666667,2,0.0
158,45,10.085,2,0.0
158,50,10.053333333333333,2,0.0
158,55,10.021666666666667,2,0.0
158,60,9.99,2,0.0
158,65,9.9525,2,0.0
158,70,9.915,2,0.0
158,75,9.8775,2,0.0
158,80,9.84,2,0.0
158,85,9.8025,2,0.0
158,90,9.765,2,0.0
158,95,9.7275,2,0.0
158,100,9.69,2,0.0
158,105,9.6525,2,0.0
158,110,9.614999999999998,2,0.0
158,115,9.577499999999999,2,0.0
158,120,9.54,2,0.0
158,125,9.51,2,0.0
158,130,9.479999999999999,2,0.0
158,135,9.45,2,0.0
158,140,9.42,2,0.0
158,145,9.389999999999999,2,0.0
158,150,9.36,2,0.0
158,155,9.33,2,0.0
158,160,9.299999999999999,2,0.0
158,165,9.27,2,0.0
158,170,9.24,2,0.0
158,175,9.209999999999999,2,0.0
158,180,9.18,2,0.0
158,185,9.163333333333334,2,0.0
158,190,9.146666666666667,2,0.0
158,195,9.129999999999999,2,0.0
158,200,9.113333333333333,2,0.0
158,205,9.096666666666668,2,0.0
158,210,9.08,2,0.0
158,215,9.063333333333333,2,0.0
158,220,9.046666666666667,2,0.0
158,225,9.030000000000001,2,0.0
158,230,9.013333333333334,2,0.0
158,235,8.996666666666666,2,0.0
158,240,8.98,2,0.0
158,245,8.970833333333333,2,0.0
158,250,8.961666666666666,2,0.0
158,255,8.9525,2,0.0
158,260,8.943333333333333,2,0.0
158,265,8.934166666666666,2,0.0
158,270,8.925,2,0.0
158,275,8.915833333333333,2,0.0
158,280,8.906666666666666,2,0.0
158,285,8.897499999999999,2,0.0
158,290,8.888333333333332,2,0.0
158,295,8.879166666666666,2,0.0
158,300,8.87,2,0.0
158,305,8.873333333333333,2,0.0
158,310,8.876666666666665,2,0.0
158,315,8.879999999999999,2,0.0
158,320,8.883333333333333,2,0.0
158,325,8.886666666666667,2,0.0
158,330,8.89,2,0.0
158,335,8.893333333333333,2,0.0
158,340,8.896666666666667,2,0.0
158,345,8.9,2,0.0
158,350,8.903333333333332,2,0.0
158,355,8.906666666666666,2,0.0
158,360,8.91,2,0.0
158,365,8.935,2,0.0
158,370,8.96,2,0.0
158,375,8.985,2,0.0
158,380,9.01,2,0.0
158,385,9.035,2,0.0
158,390,9.06,2,0.0
158,395,9.085,2,0.0
158,400,9.110000000000001,2,0.0
158,405,9.135000000000002,2,0.0
158,410,9.16,2,0.0
158,415,9.185,2,0.0
158,420,9.21,2,0.0
158,425,9.249166666666667,2,0.0
158,430,9.288333333333334,2,0.0
158,435,9.3275,2,0.0
158,440,9.366666666666667,2,0.0
158,445,9.405833333333334,2,0.0
158,450,9.445,2,0.0
158,455,9.484166666666667,2,0.0
158,460,9.523333333333333,2,0.0
158,465,9.5625,2,5.6490709057706114
158,470,9.601666666666667,2,7.712997081295903
158,475,9.640833333333333,2,10.293948972664941
158,480,9.68,2,14.987382329420051
158,485,9.745,2,21.44167573159341
158,490,9.81,2,29.144486612989294
158,495,9.875,2,37.63138241988414
158,500,9.94,2,46.551437784089714
158,505,10.005,2,55.664484966970697
158,510,10.07,2,64.815484619561232
