0.08333333333333333 1.3949999999999998
0.16666666666666666 1.4841666666666664
0.25 1.3616666666666666
0.3333333333333333 1.4358333333333333
0.4166666666666667 1.4283333333333332
0.5 1.3016666666666665
0.5833333333333334 1.3733333333333333
0.6666666666666666 1.3658333333333332
0.75 1.315
0.8333333333333334 1.3091666666666666
0.9166666666666666 1.2641666666666667
1 1.3499999999999999
1.0833333333333333 1.2625
1.1666666666666667 1.2216666666666667
1.25 1.2691666666666666
1.3333333333333333 1.2841666666666667
1.4166666666666667 1.2791666666666666
1.5 1.2483333333333333
1.5833333333333333 1.21
1.6666666666666667 1.2891666666666666
1.75 1.2908333333333333
1.8333333333333333 1.1383333333333332
1.9166666666666667 1.3399999999999999
2 1.3874999999999997
2.0833333333333335 1.1516666666666666
2.1666666666666665 1.2558333333333334
2.25 1.3175
2.3333333333333335 1.4866666666666666
2.4166666666666665 1.3275
2.5 1.2466666666666666
2.5833333333333335 1.265
2.6666666666666665 1.22
2.75 1.3408333333333333
2.8333333333333335 1.3141666666666665
2.9166666666666665 1.2833333333333332
3 1.2774999999999999
3.0833333333333335 1.5058333333333334
3.1666666666666665 1.5350000000000001
3.25 1.22
3.3333333333333335 1.27
3.4166666666666665 1.2366666666666666
3.5 1.1433333333333333
3.5833333333333335 1.1291666666666667
3.6666666666666665 1.0924999999999998
3.75 1.0941666666666667
3.8333333333333335 1.0766666666666667
3.9166666666666665 1.1883333333333332
4 1.3016666666666665
4.083333333333333 1.285
4.166666666666667 1.1775
4.25 1.24
4.333333333333333 1.2608333333333333
4.416666666666667 1.2449999999999999
4.5 1.3066666666666666
4.583333333333333 1.3333333333333333
4.666666666666667 1.1983333333333333
4.75 1.18
4.833333333333333 1.2016666666666667
4.916666666666667 1.2408333333333332
5 1.1475
5.083333333333333 1.2558333333333334
5.166666666666667 1.2
5.25 1.185
5.333333333333333 1.1124999999999998
5.416666666666667 1.1308333333333334
5.5 1.2783333333333333
5.583333333333333 1.2008333333333332
5.666666666666667 1.2341666666666666
5.75 1.2174999999999998
5.833333333333333 1.2066666666666666
5.916666666666667 1.1391666666666667
6 1.1266666666666665
6.083333333333333 1.1708333333333334
6.166666666666667 1.2116666666666664
6.25 1.1883333333333332
6.333333333333333 1.0816666666666666
6.416666666666667 1.1958333333333333
6.5 1.1708333333333334
6.583333333333333 1.1216666666666666
6.666666666666667 0.8916666666666666
6.75 0.86
6.833333333333333 1.0425
6.916666666666667 1.1283333333333332
7 1.2391666666666665
7.083333333333333 1.08
7.166666666666667 1.1775
7.25 1.1108333333333333
7.333333333333333 1.165
7.416666666666667 1.2025
7.5 1.3591666666666664
7.583333333333333 1.3641666666666667
7.666666666666667 1.3558333333333332
7.75 1.21
7.833333333333333 1.125
7.916666666666667 1.2166666666666666
8 1.23
8.083333333333334 1.2341666666666666
8.166666666666666 1.2466666666666666
8.25 1.2683333333333333
8.333333333333334 1.2025
8.416666666666666 1.1025
8.5 1.1266666666666665
8.583333333333334 1.1858333333333333
8.666666666666666 1.3508333333333333
8.75 1.2858333333333332
8.833333333333334 1.2741666666666664
8.916666666666666 1.0833333333333333
9 1.0991666666666666
9.083333333333334 1.0791666666666666
9.166666666666666 0.9641666666666666
9.25 0.9625
9.333333333333334 1.0158333333333331
9.416666666666666 0.9916666666666667
9.5 1.4049999999999998
9.583333333333334 1.0958333333333332
9.666666666666666 1.2708333333333333
9.75 1.2216666666666667
9.833333333333334 1.1908333333333332
9.916666666666666 1.1933333333333334
10 1.0675
10.083333333333334 1.1199999999999999
10.166666666666666 1.1341666666666665
10.25 1.2641666666666667
10.333333333333334 1.3724999999999998
10.416666666666666 1.4916666666666665
10.5 1.2766666666666666
10.583333333333334 1.2266666666666666
10.666666666666666 1.0816666666666666
10.75 1.1775
10.833333333333334 1.1616666666666666
10.916666666666666 1.2016666666666667
11 1.1783333333333332
11.083333333333334 1.2666666666666666
11.166666666666666 1.4316666666666666
11.25 1.1933333333333334
11.333333333333334 1.2149999999999999
11.416666666666666 1.2933333333333332
11.5 1.6374999999999997
11.583333333333334 1.1258333333333332
